"","L","MAP","MAT","PET_A_A","PfPCQ","R_PCQ_D","S_z","deviance","f_R","f_soil","h","pCO2","z"
"110",8.63838637554259,149.888884429034,2.10022742920889,151.174086265975,0.0862019324020971,0.0879438336941006,182.105033651578,25.702410119313,0.0267698744065352,0.233845054707871,0.0591820369852597,89.6997931417768,0
"111",8.51576432081129,151.746202481993,2.30326636611452,164.490061640057,0.0878582900005319,0.0881141684766032,170.388555753462,25.702410119313,0.0274649477481134,0.232576017985031,0.0640014292786905,107.522413915989,0
"112",8.64675960767997,149.001621302393,2.3945705722819,169.984152318363,0.0867797792603294,0.0843531866120065,164.875374465816,25.702410119313,0.0278246160518053,0.233549627654435,0.0684656709365123,100.36344254004,0
"113",8.63781055408887,152.823221969001,2.37359746106294,164.625147406976,0.0861897885558753,0.089201380658269,167.614233610103,25.702410119313,0.0282949592022913,0.231606876451537,0.0683035669812075,106.731598357687,0
"114",8.64742460216396,145.580201934825,2.19422264277989,155.928244112612,0.0852631829417557,0.0880534470302194,174.910169235077,25.702410119313,0.0273359221948889,0.230804765901703,0.0614233946708654,91.6145289047566,0
"115",8.55679996338713,152.604813829457,2.44733991661604,172.7264734002,0.0864358173193656,0.0885287236013059,148.681009987686,25.702410119313,0.0281114289415646,0.233042653324403,0.0710837785958004,114.865668133815,0
"116",8.70780939512601,152.234161008482,2.34424560463342,169.58205571072,0.0852646578053479,0.0875675957327981,163.493767403816,25.702410119313,0.0278477655813153,0.231833661044998,0.0690460944621526,114.780330983663,0
"117",8.47167828658349,152.790383636985,2.412013458377,170.671766295428,0.0861267194328626,0.0863971488296942,155.179154606635,25.702410119313,0.0276900131014298,0.229550559726314,0.0691763949940332,105.302449275584,0
"118",8.57882424677713,148.041711809906,2.31975570516674,167.843153667426,0.0860428646446133,0.0870990749487846,163.671523969904,25.702410119313,0.0274968965684578,0.231637048011788,0.0669508715007602,107.98841617892,0
"119",8.69518934634079,151.973200999708,2.45074496367698,173.823315967658,0.0866709333329522,0.0852940016543545,150.668385744138,25.702410119313,0.0278525201375005,0.231834971837472,0.0722241964989456,114.234685964798,0
